Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
6072737715,2021-01-14 01:15:44,2021-01-13 18:30:00,Brooklyn,New York,917,Warranties  & protection plans,Y
5185717451,2021-01-14 01:17:09,2020-12-15 17:42:00,Brooklyn,New York,917,Vacation  & timeshares,Y
2093692104,2021-01-14 01:17:41,2021-01-13 06:15:00,Camas,Washington,415,Vacation  & timeshares,Y
7162106076,2021-01-14 01:18:32,2020-12-07 16:37:00,Brooklyn,New York,917,Warranties  & protection plans,Y
3463897001,2021-01-14 01:21:43,2021-01-13 11:13:00,Trenton,New Jersey,609,Other,
6026719300,2021-01-14 01:24:27,2021-01-13 08:03:00,scottsdale,Arizona,602,Other,N
4404557115,2021-01-14 01:24:57,2021-01-14 00:00:00,Newark,Ohio,740,Other,N
9198870627,2021-01-14 01:25:14,2021-01-13 16:39:00,,North Carolina,919,Warranties  & protection plans,Y
6233214167,2021-01-14 01:25:54,2021-01-13 13:10:00,scottsdale,Arizona,602,Other,N
9252938323,2021-01-14 01:26:53,2021-01-13 14:10:00,,California,925,Dropped call or no message,Y
4403058584,2021-01-14 01:33:22,2021-01-12 11:06:00,Cleveland,Ohio,440,Warranties  & protection plans,Y
4403058597,2021-01-14 01:35:48,2021-01-05 17:28:00,Cleveland,Ohio,440,Warranties  & protection plans,Y
9092442987,2021-01-14 01:38:17,2021-01-13 10:29:00,,California,909,Other,Y
6266316304,2021-01-14 01:40:29,2021-01-12 12:42:00,,California,626,"Calls pretending to be government, businesses, or family and friends",N
5136443905,2021-01-14 01:50:50,2021-01-09 11:07:00,Colerain Township,Ohio,513,Dropped call or no message,N
,2021-01-14 01:51:31,2021-01-13 17:00:00,Bakersfield,California,661,Other,Y
5103439265,2021-01-14 01:53:10,2021-01-13 10:05:00,San Francisco,California,415,Other,N
5139873206,2021-01-14 01:53:19,2021-01-08 15:31:00,Colerain Township,Ohio,513,Dropped call or no message,N
5135859127,2021-01-14 01:56:19,2021-01-08 10:40:00,Colerain Township,Ohio,513,Dropped call or no message,N
5137425892,2021-01-14 02:00:00,2021-01-12 14:58:00,Colerain Township,Ohio,513,Dropped call or no message,N
5137422276,2021-01-14 02:02:39,2021-01-11 14:40:00,Colerain Township,Ohio,513,Dropped call or no message,N
3607367816,2021-01-14 02:03:24,2021-01-13 16:03:00,Centralia,Washington,360,Computer  & technical support,Y
7608239165,2021-01-14 02:08:34,2021-01-12 12:30:00,,California,760,Medical  & prescriptions,Y
6176754444,2021-01-14 02:15:34,2021-01-14 01:33:00,,Massachusetts,978,Computer  & technical support,Y
8772382666,2021-01-14 02:23:01,2021-01-14 08:20:00,,Florida,941,Home security  & alarms,Y
,2021-01-14 02:24:35,2011-01-27 06:56:00,,California,805,No Subject Provided,Y
7149944239,2021-01-14 00:28:45,2021-01-13 09:16:00,,California,714,No Subject Provided,N
7632331662,2021-01-14 02:26:17,2021-01-13 15:01:00,Elk River,Minnesota,763,Other,N
8479084597,2021-01-14 02:26:19,2021-01-13 17:46:00,Buffalo Grove,Illinois,847,Dropped call or no message,Y
5712487623,2021-01-14 02:26:46,2021-01-13 15:44:00,Stafford,Virginia,571,Warranties  & protection plans,N
8039427047,2021-01-14 02:27:16,2021-01-13 16:59:00,,New Jersey,973,Other,Y
5092154375,2021-01-14 02:28:17,2021-01-13 18:49:00,Richland,Washington,509,Dropped call or no message,Y
9198270348,2021-01-14 02:32:35,2021-01-14 13:26:00,Apex,North Carolina,919,Dropped call or no message,Y
9193853581,2021-01-14 02:34:37,2021-01-13 11:32:00,Apex,North Carolina,919,Dropped call or no message,Y
9854927104,2021-01-14 02:35:36,2021-01-13 10:53:00,Apex,North Carolina,919,Dropped call or no message,Y
9193220741,2021-01-14 02:36:42,2021-01-13 10:51:00,Apex,North Carolina,919,Dropped call or no message,Y
9193745399,2021-01-14 02:37:37,2021-01-13 10:38:00,Apex,North Carolina,919,Dropped call or no message,Y
7754191171,2021-01-14 02:38:47,2021-01-13 08:28:00,Gardnerville,Nevada,775,Other,Y
4125341502,2021-01-14 02:45:55,2021-01-13 18:26:00,,Illinois,773,No Subject Provided,
6622934822,2021-01-14 02:46:00,2021-01-13 18:39:00,Boonton,New Jersey,845,"Reducing your debt (credit cards, mortgage, student loans)",Y
8335520366,2021-01-14 02:56:43,2021-01-13 17:23:00,Northport,Alabama,205,Warranties  & protection plans,Y
,2021-01-14 02:58:33,2021-01-14 13:18:00,Pflugerville,Texas,512,Vacation  & timeshares,Y
7866738037,2021-01-14 02:59:43,2021-01-12 10:00:00,Brooklyn,New York,917,Other,Y
2533414598,2021-01-14 02:59:48,2021-01-13 15:13:00,Fairbanks,Alaska,907,Other,Y
7545297866,2021-01-14 03:03:19,2021-01-12 10:05:00,Brooklyn,New York,917,Other,Y
5592822699,2021-01-14 03:06:50,2021-01-12 10:10:00,Brooklyn,New York,917,Other,Y
8587562954,2021-01-14 03:07:50,2021-01-14 14:05:00,La Quinta,California,760,Warranties  & protection plans,Y
3105990386,2021-01-14 03:09:12,2021-01-09 10:27:00,Torrance,California,310,Dropped call or no message,N
3253131230,2021-01-14 03:10:47,2021-01-12 10:13:00,Brooklyn,New York,917,Other,Y
5106464101,2021-01-14 03:11:31,2021-01-09 14:19:00,Torrance,California,310,Dropped call or no message,N
3105152156,2021-01-14 03:12:50,2021-01-11 08:40:00,Torrance,California,310,Dropped call or no message,N
286475552,2021-01-14 03:14:16,2021-01-14 00:00:00,,Texas,915,Other,Y
3252832321,2021-01-14 03:14:41,2021-01-13 11:00:00,Brooklyn,New York,917,Other,Y
3103400183,2021-01-14 03:15:39,2021-01-11 12:00:00,Torrance,California,310,Other,N
3253993061,2021-01-14 03:17:09,2021-01-13 11:05:00,Brooklyn,New York,917,Other,Y
3105154692,2021-01-14 03:17:41,2021-01-11 16:06:00,Torrance,California,310,Dropped call or no message,N
4848983841,2021-01-14 03:18:34,2021-01-13 20:57:00,Berwick,Pennsylvania,570,Other,Y
3105594712,2021-01-14 03:19:42,2021-01-12 08:51:00,Torrance,California,310,Dropped call or no message,N
2519995851,2021-01-14 03:19:47,2021-01-13 14:31:00,Berwick,Pennsylvania,570,Other,Y
5707522603,2021-01-14 03:20:59,2021-01-13 13:12:00,Berwick,Pennsylvania,570,Other,Y
3105876044,2021-01-14 03:21:19,2021-01-12 16:30:00,Torrance,California,310,Dropped call or no message,N
6195133399,2021-01-14 03:22:42,2021-01-13 18:25:00,,California,619,Other,Y
3205900395,2021-01-14 03:23:01,2021-01-13 14:16:00,Torrance,California,310,Dropped call or no message,N
5304548102,2021-01-14 03:37:23,2021-01-13 18:03:00,Brooklyn,New York,917,Other,Y
8503244477,2021-01-14 03:37:28,2021-01-12 08:00:00,Milton,Florida,850,Medical  & prescriptions,N
8164304124,2021-01-14 03:38:59,2021-01-13 13:40:00,Kansas City,Missouri,816,Other,N
7867236393,2021-01-14 03:40:00,2021-01-13 15:41:00,Brooklyn,New York,917,Other,Y
9138843640,2021-01-14 03:40:20,2021-01-13 14:30:00,Kansas City,Missouri,816,Other,N
,2021-01-14 03:41:22,2021-01-08 12:00:00,,New York,347,No Subject Provided,Y
2145157807,2021-01-14 03:42:08,2021-01-12 11:02:00,Houston,Texas,713,Warranties  & protection plans,Y
,2021-01-14 03:45:19,2021-01-12 08:00:00,Milton,Florida,850,Medical  & prescriptions,N
8777900235,2021-01-14 03:45:29,2021-01-13 07:54:00,Oakland,California,925,"Calls pretending to be government, businesses, or family and friends",Y
9724652913,2021-01-14 03:50:27,2021-01-13 13:35:00,,California,972,Dropped call or no message,Y
9723888788,2021-01-14 03:51:56,2021-01-13 07:37:00,,California,972,Dropped call or no message,Y
9728466175,2021-01-14 03:53:20,2021-01-13 07:16:00,,California,972,Dropped call or no message,Y
6408307183,2021-01-14 03:54:24,2021-01-13 08:22:00,Hillside,Illinois,630,Warranties  & protection plans,Y
8665302217,2021-01-14 03:59:34,2021-01-13 00:00:00,Clearwater,Florida,615,Warranties  & protection plans,Y
2292107367,2021-01-14 04:00:57,2021-01-13 00:00:00,Statesboro,Georgia,912,Other,N
3603254734,2021-01-14 04:06:57,2021-01-12 13:17:00,Richland,Washington,509,"Calls pretending to be government, businesses, or family and friends",Y
2015814682,2021-01-14 04:11:17,2021-01-13 17:56:00,Mount Laurel,New Jersey,856,Dropped call or no message,Y
4698253537,2021-01-14 04:15:28,2021-01-13 16:35:00,WESTMINSTER,Colorado,720,"Calls pretending to be government, businesses, or family and friends",Y
2029350125,2021-01-14 04:15:46,2021-01-10 00:00:00,Mount Laurel,New Jersey,856,Dropped call or no message,Y
8562280140,2021-01-14 04:17:25,2021-01-09 00:00:00,Mount Laurel,New Jersey,856,Dropped call or no message,Y
3198597744,2021-01-14 04:20:31,2021-01-13 13:51:00,Mount Laurel,New Jersey,856,Dropped call or no message,Y
9166806288,2021-01-14 04:25:43,2021-01-13 19:58:00,San Francisco,California,415,Other,Y
5104057849,2021-01-14 04:27:44,2021-01-13 11:25:00,San Francisco,California,415,Other,Y
6822685121,2021-01-14 04:37:39,2021-01-12 15:32:00,Granbury,Texas,817,Other,Y
5137237481,2021-01-14 04:44:36,2021-01-13 17:05:00,,Tennessee,615,No Subject Provided,Y
7756443452,2021-01-14 04:46:26,2021-01-13 17:21:00,,Tennessee,615,No Subject Provided,Y
4847871447,2021-01-14 04:48:05,2021-01-13 17:00:00,,Tennessee,615,No Subject Provided,Y
6292053289,2021-01-14 04:49:35,2019-02-14 11:08:00,Bartlett,Illinois,630,Dropped call or no message,Y
4846460667,2021-01-14 04:49:53,2021-01-13 16:57:00,,Tennessee,615,No Subject Provided,Y
7817773979,2021-01-14 04:51:36,2021-01-13 16:45:00,,Tennessee,615,No Subject Provided,Y
4848181503,2021-01-14 04:53:18,2021-01-13 16:39:00,,Tennessee,615,No Subject Provided,Y
7735793850,2021-01-14 04:55:04,2021-01-13 16:37:00,,Tennessee,615,No Subject Provided,Y
7736846429,2021-01-14 04:57:00,2021-01-13 16:32:00,,Tennessee,615,No Subject Provided,Y
2247321397,2021-01-14 04:57:30,2019-02-14 12:50:00,Bartlett,Illinois,630,Dropped call or no message,Y
7738176238,2021-01-14 04:58:51,2021-01-13 16:28:00,,Tennessee,615,No Subject Provided,Y
4844923001,2021-01-14 05:00:52,2021-01-13 16:05:00,,Tennessee,615,No Subject Provided,Y
4845818675,2021-01-14 05:02:27,2021-01-13 15:58:00,,Tennessee,615,No Subject Provided,Y
3042360941,2021-01-14 05:03:12,2021-01-12 13:10:00,,West Virginia,304,No Subject Provided,Y
4842952410,2021-01-14 05:04:27,2021-01-13 15:45:00,,Tennessee,615,No Subject Provided,Y
7577760749,2021-01-14 05:05:13,2021-01-12 10:14:00,,West Virginia,304,No Subject Provided,Y
4844134272,2021-01-14 05:06:38,2021-01-13 15:43:00,,Tennessee,615,No Subject Provided,Y
7577760749,2021-01-14 05:08:48,2021-01-13 09:33:00,,West Virginia,304,No Subject Provided,Y
4125553992,2021-01-14 05:12:49,2021-01-07 18:00:00,Bethel Park,Pennsylvania,412,Dropped call or no message,Y
4125068881,2021-01-14 05:13:44,2021-01-12 15:46:00,Bethel Park,Pennsylvania,412,Dropped call or no message,Y
6109006072,2021-01-14 05:15:09,2021-01-13 16:43:00,Bethel Park,Pennsylvania,412,Dropped call or no message,Y
4122325493,2021-01-14 05:16:23,2021-01-13 18:10:00,Bethel Park,Pennsylvania,412,Dropped call or no message,Y
5169268295,2021-01-14 05:17:59,2021-01-13 11:41:00,,New York,516,Other,N
8004300848,2021-01-14 05:22:05,2021-01-13 12:34:00,,New York,516,Other,N
8036568525,2021-01-14 05:24:24,2021-01-13 14:57:00,WARRENVILLE,South Carolina,803,Other,Y
9082391226,2021-01-14 05:24:47,2021-01-13 16:52:00,Forked River,New Jersey,908,"Calls pretending to be government, businesses, or family and friends",Y
3012501308,2021-01-14 05:25:47,2021-01-13 14:00:00,,Maryland,240,Home improvement  & cleaning,N
8163393967,2021-01-14 05:26:01,2021-01-13 15:00:00,CREIGHTON,Missouri,816,Other,N
6107534016,2021-01-14 05:30:31,2021-01-13 15:35:00,Croydon,Pennsylvania,215,Other,Y
2153014277,2021-01-14 05:31:42,2021-01-13 15:29:00,Croydon,Pennsylvania,215,Other,Y
,2021-01-14 05:31:45,2021-01-01 01:00:00,Dallas,Texas,972,"Reducing your debt (credit cards, mortgage, student loans)",Y
3130421297,2021-01-14 05:32:42,2021-01-13 14:32:00,Croydon,Pennsylvania,215,Other,Y
2154991789,2021-01-14 05:33:36,2021-01-13 13:05:00,Croydon,Pennsylvania,215,Other,Y
8166176131,2021-01-14 05:35:17,2021-01-05 17:47:00,CREIGHTON,Missouri,816,"Calls pretending to be government, businesses, or family and friends",N
6077070525,2021-01-14 05:40:13,2021-01-14 04:45:00,,Pennsylvania,570,No Subject Provided,Y
9732385390,2021-01-14 05:41:49,2021-01-11 17:25:00,FLORENCE,Kentucky,859,No Subject Provided,
9732687226,2021-01-14 05:42:41,2021-01-12 15:21:00,FLORENCE,Kentucky,859,No Subject Provided,
9732585656,2021-01-14 05:43:31,2021-01-12 17:01:00,FLORENCE,Kentucky,859,No Subject Provided,
9045624692,2021-01-14 05:43:47,2021-01-13 12:23:00,Jacksonville,Florida,904,Dropped call or no message,N
3309130578,2021-01-14 05:45:51,2021-01-12 11:16:00,,Ohio,614,Other,Y
6145160025,2021-01-14 05:46:22,2021-01-12 15:04:00,,Ohio,614,Other,Y
4199710456,2021-01-14 05:46:52,2021-01-12 15:24:00,,Ohio,614,Other,Y
6149448963,2021-01-14 05:47:22,2021-01-12 17:50:00,,Ohio,614,Other,Y
5137128149,2021-01-14 05:48:01,2021-01-13 14:35:00,,Ohio,614,Other,Y
3309133941,2021-01-14 05:48:50,2021-01-13 15:36:00,,Ohio,614,Other,Y
6076744021,2021-01-14 05:55:25,2021-01-13 17:21:00,,New York,718,Other,Y
3475088657,2021-01-14 05:55:58,2021-01-13 16:28:00,,New York,718,Other,Y
3475088657,2021-01-14 05:56:40,2021-01-13 14:54:00,,New York,718,Other,Y
9293451252,2021-01-14 05:57:20,2021-01-13 13:35:00,,New York,718,Other,Y
5058236740,2021-01-14 05:58:05,2021-01-13 11:29:00,,New York,718,Other,Y
9733129056,2021-01-14 05:58:53,2021-01-13 10:55:00,,New York,718,Other,Y
6105749262,2021-01-14 05:59:04,2021-01-11 11:50:00,Phoenixville,Pennsylvania,610,Dropped call or no message,Y
9293451185,2021-01-14 05:59:32,2021-01-13 09:41:00,,New York,718,Other,Y
6105337953,2021-01-14 06:00:34,2021-01-13 16:28:00,Phoenixville,Pennsylvania,610,Dropped call or no message,Y
6105337953,2021-01-14 06:01:35,2021-01-13 16:28:00,Phoenixville,Pennsylvania,610,Dropped call or no message,Y
6105207297,2021-01-14 06:03:18,2021-01-13 17:06:00,Phoenixville,Pennsylvania,610,Dropped call or no message,Y
7343154806,2021-01-14 06:08:08,2021-01-11 20:38:00,,Florida,561,Other,Y
2482161545,2021-01-14 06:08:16,2021-01-13 07:00:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:09:14,2021-01-13 07:18:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:10:07,2021-01-13 07:37:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:10:36,2021-01-14 07:57:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:11:34,2021-01-13 08:00:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:11:54,2021-01-13 09:00:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:12:28,2021-01-13 09:18:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:12:46,2021-01-13 10:01:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:13:03,2021-01-13 20:01:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:13:54,2021-01-13 10:20:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:14:16,2021-01-13 11:33:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:15:02,2021-01-13 11:54:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:15:21,2021-01-13 14:20:00,,Texas,281,No Subject Provided,Y
2482161545,2021-01-14 06:15:42,2021-01-13 16:44:00,,Texas,281,No Subject Provided,Y
3149975896,2021-01-14 06:23:25,2021-01-13 19:32:00,,Missouri,636,Medical  & prescriptions,Y
8554224966,2021-01-14 06:24:02,2021-01-11 16:20:00,,Missouri,636,Dropped call or no message,Y
3322233343,2021-01-14 06:30:35,2021-01-13 09:54:00,Brick,New Jersey,732,Dropped call or no message,Y
6053671378,2021-01-14 06:30:52,2021-01-13 10:01:00,Brick,New Jersey,732,Dropped call or no message,Y
6053671378,2021-01-14 06:31:45,2021-01-13 13:46:00,Brick,New Jersey,732,Dropped call or no message,Y
7324778774,2021-01-14 06:32:15,2021-01-13 14:11:00,Brick,New Jersey,732,Dropped call or no message,Y
3322233343,2021-01-14 06:32:42,2021-01-13 15:24:00,Brick,New Jersey,732,Dropped call or no message,Y
8668495186,2021-01-14 06:33:06,2021-01-13 16:00:00,Brick,New Jersey,732,Dropped call or no message,Y
